,Unnamed: 0,reference,translation,similarity,lenght_diff,ref_tox,trn_tox
1446,1446,"every week, they'd put one of those rats on the front page of the paper-- a big picture, give their names, addresses, what crimes they were committing here, every week, right there for the city to see.",sos weekend gave rats side newspaper great photo names addresses crimes caused week city directly eos,0.830383616257,0.0693069306930693,0.932181179523468,0.113309159874916
1447,1447,"because, man, somewhere in one of these memories is the evidence.",sos evidence damn memories eos,0.7991439250419999,0.1515151515151515,4.112112219445408e-05,0.9981932044029236
1448,1448,soon they will be worthless to you.,sos worthless eos,0.921302111441,0.1944444444444444,0.2654135227203369,0.981304943561554
1449,1449,it was trash day.,sos waste day eos,0.816190465053,0.1,0.979225218296051,0.001577038434334
1450,1450,"i'll show you, and your damned horse!"" he yelled furiously, swinging the stick wildly at tug.",sos 'll show horse roared angrily waving stick cok eos,0.7751437654100001,0.2553191489361702,0.9979913234710692,0.0325699672102928
1451,1451,i thought you guys would think i was nuts.,sos gon call crazy eos,0.7852266150399999,0.0697674418604651,0.7065305113792419,0.0223115608096122
1452,1452,"""that rat...""",sos rat eos,0.881331020941,0.1428571428571428,0.9791637063026428,0.0121352393180131
1453,1453,it's a way of helping the poor unfortunate jews.,sos kind poor jews eos,0.768816395322,0.1428571428571428,0.770459771156311,0.0169041957706213
1454,1454,"you guys might be keeping the country safe, but your cafeteria sucks.",sos protecting country food terrible eos,0.637835414952,0.1285714285714285,0.9984816908836364,0.0029400407802313
1455,1455,as long as you're in oatley i'll pet you when i want and i'll beat you when i want.',sos 're oatley 'll slap 'll turn down. eos,0.776094570839,0.0470588235294117,0.0402407422661781,0.9779077172279358
1456,1456,"with the tape and our testimony from your performance today, your lawsuit is dead.",sos tape testimony today ...... lawsuit useless eos,0.826079550718,0.0963855421686747,0.0003668416175059,0.9795687198638916
1457,1457,"i'll give meone of those low-life whores... give her a nice car, a bunch of credit cards, lots of cash. in return, she'il take care of the kids and give me sex on demand.",sos 'll car cash cash return 'll kids give money eos,0.643887390272,0.3099415204678362,0.9983172416687012,6.566339288838208e-05
1458,1458,"""why don't you just cut my heart out and have done with it?",sos n't cut heart eos,0.903221020603,0.0,0.1212930828332901,0.7203514575958252
1459,1459,this song's weird...,sos stupid song eos,0.63916899771,0.0476190476190476,6.735912029398605e-05,0.9995757937431335
1460,1460,so you damn well better leave me alone.,sos leave eos,0.876621957405,0.2,0.9105735421180724,0.0036122372839599
1461,1461,are you trying to get us killed?,sos kill eos,0.80880681075,0.2121212121212121,0.4257552027702331,0.9957736134529114
1462,1462,why the heck would anyone leave you?,sos hell leave eos,0.901325691371,0.1777777777777777,0.0458660461008548,0.8582366108894348
1463,1463,we'll end all war.,sos 'll eos,0.66562063253,0.05,0.0158141888678073,0.9906498789787292
1464,1464,i'm fucking bleeding.,sos bleeding death eos,0.7641019313249999,0.0434782608695652,0.9636957049369812,0.0043735117651522
1465,1465,"“barney, i killed eldritch; that’s why they put up that monument to me.”",sos barney killed eldritch built fucking memorial eos,0.650293051568,0.0135135135135135,0.0188205502927303,0.99864262342453
1466,1466,i thought you told those fuckin' assholes never to call here this late !,sos told haters call late eos,0.631802959036,0.2191780821917808,0.9991870522499084,6.225539982551709e-05
1467,1467,"listen, billy, i'm not paying you a dime.",sos billy n't paying shit eos,0.76241737994,0.0952380952380952,0.0001499604695709,0.9977514147758484
1468,1468,"when you've seen your old guy friends, you don't try to hump me into a coma.",sos meet friend n't fuck middle eos,0.740253987685,0.1630434782608695,0.0206914637237787,0.991456925868988
1469,1469,"either i did murder fuller and i can't remember, or i'm being framed.",sos killed fuller n't remember bitten eos,0.806312623363,0.2,0.0016299652634188,0.5814934968948364
1470,1470,"he's mazed, hypnotized - doomed!'",sos confused hypnotized damned eos,0.761359704909,0.1052631578947368,0.0010672718053683,0.9968960285186768
1471,1471,i suggest we begin thinking about a large- scale delivery system-- a way to infect their ships and destroy them at the microsc...,sos suggest start infect ships destroy microsk ... eos,0.8679009640109999,0.2461538461538461,0.0020034150220453,0.8840091824531555
1472,1472,we're gonna burn.,sos 're fire eos,0.644034980191,0.1666666666666666,0.9905898571014404,0.0032505735289305
1473,1473,he's got no use.,sos useless eos,0.644703299203,0.1764705882352941,5.263947241473943e-05,0.9993531107902528
1474,1474,you're choking them!,sos you'il suffocate eos,0.641598397083,0.0869565217391304,0.0264853276312351,0.9953802824020386
1475,1475,who is this terribly ugly fiend who so rudely intervened?,sos abominable demon interrupted harshly eos,0.710272551364,0.0169491525423728,0.98879736661911,0.0442355051636695
1476,1476,i hate...,sos n't ... eos,0.724390670052,0.375,0.8150629997253418,0.000533745274879
1477,1477,"you need to get rid of these dudes, man.",sos rid bastards eos,0.8063169711849999,0.0681818181818181,0.3659393489360809,0.999538779258728
1478,1478,"if lois gets a tan, the kid could kick through her stomach.",sos lois sunbathing baby kick stomach eos,0.827799089094,0.05,0.953326404094696,0.0698696300387382
1479,1479,you don't understand. i am accusing you of collaborating with that monster.,sos n't understand blame cooperating monster eos,0.819942693595,0.1052631578947368,0.9887890219688416,0.0733773186802864
1480,1480,"you tell me you don't wanna get back at this asshole, and i'll drop it.",sos n't back guy 'll stop eos,0.7283252409100001,0.1388888888888889,0.9994432330131532,0.0001255215902347
1481,1481,"i'm still here, doing the same shit work.",sos job eos,0.8952319845450001,0.1428571428571428,0.9983816146850586,3.774711876758374e-05
1482,1482,you see... ...the night i last took evie out... ...when there was all that fuss... ...your father came to me.,sos night easts day shit father eos,0.6734377569869999,0.0181818181818181,6.232631858438253e-05,0.9958742260932922
1483,1483,derek zoolander just tried to kill the prime minister of malaysia.,sos derek zoolander murder malaysian prime minister eos,0.921270124677,0.0298507462686567,0.9836091995239258,0.3082865178585052
1484,1484,stilton sent me to the capital to get some... government shit.,sos stilton capital comment government eos,0.739100381676,0.0158730158730158,0.9986706972122192,4.510649523581378e-05
1485,1485,i know you was with that ho.,sos whore eos,0.7778707503360001,0.1212121212121212,0.0004886595415882,0.9993081092834472
1486,1486,what kind of weird shit?,sos kind freaky stuff eos,0.882868705433,0.074074074074074,0.9844194054603576,0.0002309064147993
1487,1487,if they had teeth they would've bit you.,sos teeth bite eos,0.908304483354,0.1219512195121951,0.0632633566856384,0.9654663801193236
1488,1488,"your death will make no difference to this world, and i no longer take orders from ml-6.",sos death change world n't orders mi-6 eos,0.7553745650120001,0.0326086956521739,0.9169902205467224,0.1100060120224952
1489,1489,"could gyoko be lying for her own advantage, that impertinent bloodsucker!",sos n't gyoko lie benefits leeches shameless eos,0.657133255564,0.1395348837209302,0.9948278069496156,0.0193174071609973
1490,1490,"i've looked around, trust me, but no one ever told me a damn thing.",sos asked believe told eos,0.8167249489489999,0.0294117647058823,0.7898392677307129,4.200729381409474e-05
1491,1491,bugger that!,sos fuck eos,0.732334971291,0.2307692307692307,0.0028068895917385,0.9996811151504515
1492,1492,what are you talking about?,sos fuck talking eos,0.8954697762430001,0.2432432432432432,4.046247704536654e-05,0.9995436072349548
1493,1493,"not to alarm you, ma'am, but if this man wanted to... ...he could crush your head between his toes... ...like a tiny walnut.",sos n't scare ma'am wanted ...... crush head toes ...... nut eos,0.905315226345,0.0671641791044776,0.4729904532432556,0.985628604888916
1494,1494,"he looked through the back window as it hauled his torso into the open air and in a dream he saw daddy at the gate, his face looking so, so ridiculous.",sos time giant pulled boy torso open space ian looked back window dream father eos,0.7517990782610001,0.0,0.9876285791397096,8.856222848407924e-05
1495,1495,i'm useless without my coffee.,sos useless coffee. eos,0.731150740161,0.0606060606060606,0.6129490733146667,0.0578571036458015
1496,1496,fuck!,sos  eos,0.633292481028,0.25,0.9996581077575684,5.142833470017649e-05
1497,1497,"because i live there, and you drive me fucking nuts as it is.",sos live drive crazy eos,0.923034127808,0.2580645161290322,0.990865170955658,0.035287071019411
1498,1498,holy shlt. a lawyer.,sos shit lawyer eos,0.647353115737,0.3333333333333333,0.0035969268064945,0.9996015429496764
1499,1499,"no, no, don't be silly.",sos  eos,0.6825711470720001,0.3333333333333333,0.9992321729660034,4.853550126426853e-05
1500,1500,get those cameras the hell outta here!,sos god damn put cameras away eos,0.6778330142829999,0.1025641025641025,0.0439740270376205,0.9992960691452026
1501,1501,"absolutely, and the looser can't refuse.",sos completely loser refuse eos,0.7632691119789999,0.0465116279069767,0.0055112917907536,0.9766812920570374
1502,1502,my younger brother is actually going to shag my girlfriend.,sos fact younger brother step girl eos,0.8405557257449999,0.0476190476190476,0.9818115830421448,0.0001786746142897
1503,1503,"in the stone age, you'd get up, kill an antelope... and knob the corpse.",sos time stone stood morning killed antelope ...... fucked carcass eos,0.676358597498,0.2980769230769231,0.0290305186063051,0.9987462759017944
1504,1504,the rebs have decided that damn bridge is the key to this whole area.,sos rebels decided bridge key entire area eos,0.695524692251,0.0571428571428571,0.9972621202468872,8.547494508093223e-05
1505,1505,"and even though, i may be just a familiar but i believe i've earned the right to not be treated like a goddamn shoe-shine boy.",sos confidant believe earned treated shoe polish eos,0.609999263436,0.1496062992125984,0.9898657202720642,5.005481216358021e-05
1506,1506,ugh. i am not a cheap museum booty call.,sos cheap museum whore eos,0.741310285413,0.2682926829268293,0.0024926862679421,0.8519321084022522
1507,1507,i'm gonna shoot you with adrenaline.,sos inject adrenaline eos,0.635178209127,0.081081081081081,0.9980350136756896,0.0061944955959916
1508,1508,i can't fucking face anybody.,sos n't eos,0.725054815599,0.3333333333333333,0.9905580282211304,6.0562972066691145e-05
1509,1509,"well, there's nowhere for you to violently assault me in private here.",sos option rape private eos,0.6381940325050001,0.3098591549295774,0.0289611276239156,0.9974822402000428
1510,1510,i know you want to have sex with me.,sos sleep eos,0.848555572379,0.081081081081081,0.9963780045509338,0.0690701156854629
1511,1511,"gryilus, the father of young phylon. i slashed his face with a whip.",sos grylla father young phylon beat eos,0.800132264987,0.3188405797101449,0.958397626876831,0.0720638781785965
1512,1512,the guy is evil.,sos guy eos,0.799947961212,0.0588235294117647,0.9963002800941468,0.0189565103501081
1513,1513,"always remember: go for the red first... because if you don't, your opponent will.",sos red ...... n't sook eos,0.6511463727319999,0.0119047619047619,6.333172495942563e-05,0.592310905456543
1514,1514,"i repeat, do not fire unless fired upon!",sos repeat n't shoot shot eos,0.7304317093420001,0.0238095238095238,0.0035742330364882,0.9612080454826356
1515,1515,"well, this is unbelievable, you think you can come in here, and take me out, get the hell outta here.",sos incredible destroy eos,0.698796585316,0.3725490196078431,0.0242270082235336,0.778240978717804
1516,1516,"take it home in boxes, take it home in cases. if your parents try to stop you, just throw it in their faces!",sos boxes trunk stopped hit eos,0.628355596489,0.1376146788990825,0.3715220391750335,0.993540346622467
1517,1517,those are only for taking self-portraits and pics of your snooze for vagalentine's day... which is every day.,sos likeness pictures mushroom vagina day day eos,0.734102395959,0.0181818181818181,0.0094475010409951,0.9651523232460022
1518,1518,"if the crazy polish woman was lurking in the back yard, she would see the light go on.",sos crazy polka sniffing yard light eos,0.6551844680610001,0.0689655172413793,0.9964599013328552,0.0080559225752949
1519,1519,"the two men each fired shots into sonny’s body, then kicked him in the face to disfigure his features even more, to show a mark made by a more personal human power.",sos shoot rounds sonny body kick make difficult track weapons eos,0.611818018784,0.0242424242424242,0.0350284837186336,0.9783750176429749
1520,1520,it's something french or equally fucked up.,sos kind french eos,0.7326174409199999,0.3409090909090909,0.997812271118164,5.461301770992577e-05
1521,1521,his wife bangs everybody.,sos wife eos,0.762038128987,0.1538461538461538,0.979854166507721,0.0001090265868697
1522,1522,give me a gun and i'll do it myself!,sos give gun 'll eos,0.949648836905,0.0975609756097561,0.8838670253753662,0.0439068190753459
1523,1523,"sigarni's cabin was in sight now, and he could see the black bitch, lady, sitting hi the dust before it.",sos sigarniin cabin appeared sight black hound lying dust front eos,0.6898677637430001,0.0095238095238095,0.9992194175720216,0.0008741260971873
1524,1524,"he's prone to outbursts, but his heart is in the right place.",sos nutter heart place eos,0.6724880671860001,0.0483870967741935,0.000309566326905,0.9775814414024352
1525,1525,oh. christ.,sos shit eos,0.7578511145919999,0.1666666666666666,6.38498313492164e-05,0.999053418636322
1526,1526,something really big is about to happen. and it deals with politicians... gangs... crooked cops... today's the day i'm gonna bring it all down.,sos big happen politicians gangs dirty cops today day find eos,0.7404321261519999,0.1805555555555555,0.0423152633011341,0.9761390686035156
1527,1527,"and we fucking tipped three of yasgur's cows, man, right there, at the top of that hill.",sos dropped yasar sleeping cows top hill mate eos,0.8184916466140001,0.1348314606741573,0.8728646636009216,0.0001194203432532
1528,1528,"""the woman is wasted here.",sos woman wasting talent eos,0.7166214420479999,0.2058823529411764,0.7721951007843018,0.0439798384904861
1529,1529,we permitted ourselves to be shooed out like children.,sos throw away harlot eos,0.609113680865,0.1272727272727272,0.0015986702637746,0.9736762046813964
1530,1530,"quick, a miracle, you swindler",sos quick miracle trickster eos,0.7297319188600001,0.0,0.9322794675827026,0.1900352388620376
1531,1531,"i'm colonel berman, all right, but i don't know anything about any goddamn chair.",sos colonel berman n't wheelchair eos,0.8337957370460001,0.1219512195121951,0.9934676289558412,4.962549064657651e-05
1532,1532,what the hell has happened?,sos hell eos,0.737732659976,0.1785714285714285,0.0944464579224586,0.8829501867294312
1533,1533,are you screwing him?,sos wait fucking eos,0.611916924053,0.1851851851851851,0.4898542165756225,0.9991490840911864
1534,1534,leave him alone! he's old.,sos older eos,0.7102341886650001,0.1290322580645161,0.5554223656654358,0.0022847133222967
1535,1535,i had a crazy notion that maybe you could fulfill a prophecy... once told to me by another old man before he died.,sos crazy idea fulfill prophecy ... stupidity died eos,0.7577676909990001,0.0869565217391304,0.0005401099333539,0.999234676361084
1536,1536,"inez, shut up.",sos quiet eos,0.661333188848,0.3333333333333333,0.9995222091674804,0.0009310387540608
1537,1537,"so, now that he's dead you can just pick over his corpse at cut-rate prices.",sos dead pluck corpse reduced price eos,0.83619087057,0.1038961038961039,0.0158695969730615,0.9757899045944214
1538,1538,"mate, you look like shit.",sos terrible eos,0.708957380879,0.0384615384615384,0.9996803998947144,0.052088301628828
1539,1539,"no, no, no, no, cass has got a good point. i mean, if she's gonna make a shifter army, why make one that's this sick, gooey, and dying?",sos make army shapeshifters sick sticky dying eos,0.607607775832,0.2794117647058823,0.96407949924469,0.0399493463337421
1540,1540,"we returned mike's money, kevin's ok, we dropped the fucking doctor off.",sos mike money back kevin fine dropped doctor home eos,0.8914575754430001,0.0547945205479452,0.9962706565856934,5.546220927499235e-05
1541,1541,was i supposed to just come out and die?,sos  eos,0.938511969608,0.2195121951219512,0.0334452874958515,0.9278472661972046
1542,1542,"you know, it's been over two months since we've had sex.",sos months sex eos,0.874191512591,0.1403508771929824,0.2024499475955963,0.9671228528022766
1543,1543,"you're too old for him anyway, hag.",sos 're eos,0.846062431831,0.3333333333333333,0.9957914352416992,0.0215180236846208
1544,1544,doesn't anybody care that i have a finely crafted gun pointed at this boy's head?,sos ...... pointing elaborate gun boy head eos,0.7680967209790001,0.048780487804878,0.9206880331039428,0.0937615782022476
1545,1545,that bastard is no buddha.,sos rogue buddha eos,0.6877598102779999,0.1111111111111111,0.99958997964859,0.0091554895043373
1546,1546,"and then, a few years later, you'il die.",sos couple years eos,0.918855408776,0.0,0.995374858379364,0.0197015777230262
1547,1547,"we're cold, it is us, your mistresses.",sos cold lovers eos,0.8202562793350001,0.1538461538461538,0.9418380856513976,0.0001409912802046
1548,1548,"cordell, get this damn thing off me.",sos cordell eos,0.7454291833040001,0.2702702702702703,0.999508261680603,0.0024329591542482
1549,1549,i'll better piss off home. get some dinner to those bloody kids of mine.,sos house kids eat eos,0.766732441338,0.1643835616438356,0.9989859461784364,9.967697405954824e-05
1550,1550,"worf on the bridge, during the fight when you dropped your guard how did you know i would not kill you?",sos worf bridge stopped defending fight n't kill eos,0.919581356383,0.063063063063063,0.2649034559726715,0.969839334487915
1551,1551,"they're supposed to keep people out, not in, for fuck's sake.",sos supposed inside god sake eos,0.8450949191830001,0.03125,0.9891608357429504,5.9000733017455786e-05
1552,1552,"eric, jack... whatever his fucking name is!",sos eric jack ... eos,0.937312334655,0.1818181818181818,0.9993526339530944,0.0001515970070613
1553,1553,tastes like fish sperm anyway.,sos likes taste sperm eos,0.665927360401,0.032258064516129,0.0068588098511099,0.99508935213089
1554,1554,"the world insisted on making an outcast of him, insisted on seeing him as either a seven-foot buffoon with a monkey's face or a threatening monster.",sos world insisted making pariah insisting metres ten tall monkey-faced menacing monster eos,0.7001885638500001,0.0536912751677852,0.9605939984321594,0.4497360587120056
1555,1555,so you're saying whoever did fry them is going to try to kill you.,sos 're gon fry eos,0.675449215503,0.2835820895522388,0.9901082515716552,0.0488104224205017
1556,1556,don't think of it as a total loss.,sos n't total loser eos,0.796585346243,0.1025641025641025,4.182342308922671e-05,0.9720212817192078
1557,1557,"if they did not find food within the day, they would die.",sos n't find food 'll killed eos,0.744836589626,0.1551724137931034,0.0204645693302154,0.9736779928207396
1558,1558,"i was-- my fuckin'-- i mean, it's been-- the week's been crazy.",sos gon crazy week eos,0.813497672915,0.3125,0.8314562439918518,0.064846321940422
1559,1559,your bullshit assassin. you paid him to throw us off.,sos paid killer confuse eos,0.650008124771,0.2777777777777778,0.9997058510780334,0.0096179423853755
1560,1560,"""as much as i hate to agree with a mere apprentice, the kid knows what he's talking about...",sos n't agree stupid disciple young talking ... time eos,0.655076721343,0.1913043478260869,5.484348730533384e-05,0.9995800852775574
1561,1561,my ass! he was trying to prove himself to the guy who slept with his wife.,sos prove sex wife eos,0.820642189052,0.32,0.9994801878929138,0.0773708745837211
1562,1562,we are crushing this pregnancy!,sos 'll crush pregnancy eos,0.754915740008,0.15625,0.0004817893495783,0.9308583736419678
1563,1563,what are you talking about?,sos hell talking eos,0.933556213026,0.2432432432432432,4.046247704536654e-05,0.9860002398490906
1564,1564,you do realize once this is over i will find a way to vanquish you.,sos realize 'll find destroy eos,0.7259947837019999,0.0422535211267605,0.0105114355683326,0.9881431460380554
1565,1565,"12 idiots were captured, and the hostages, myself included, were freed.",sos rappers trapped hostages including liberated eos,0.850461484224,0.0526315789473684,0.9995357990264891,0.0001047299592755
1566,1566,"please, these jerks don't even have orange juice.",sos n't orange juice eos,0.809677444083,0.3,0.9986312985420228,0.0001410852855769
1567,1567,why did you do this?! fuck.,sos  eos,0.7589113245550001,0.25,0.999624490737915,4.2924719309667125e-05
1568,1568,ted kaczynski looked like a hobo puked another hobo.,sos ted kaczynski looked homeless vomited eos,0.720450857286,0.2428571428571428,0.9975075721740724,0.0255691111087799
1569,1569,it was run by a morose fat man named hubert kelly who dyed his hair black and complained constantly that his electronic pacemaker was on the verge of electrocuting him.,sos led grumpy thumper named hubert kelly dyed hair black complaining electric pacemaker kill eos,0.7620209802150001,0.1538461538461538,0.9812774062156676,0.0694362521171569
1570,1570,someone who would've never gave birth to your ugly ass.,sos n't nasty eos,0.612075547206,0.3392857142857143,0.9995737671852112,0.069107562303543
1571,1571,or maybe my life is really fine... maybe joe loves me and i'm only crazy thinking otherwise.,sos happy joe loves stupid n't believe eos,0.772152919784,0.0967741935483871,0.000953446724452,0.946861445903778
1572,1572,"'cause i wanna fucking know, that's why.",sos fucking wan eos,0.8297082626029999,0.2115384615384615,0.7148690223693848,0.1154122576117515
1573,1573,"hey, what the hell?",sos wrong eos,0.67567740564,0.3,0.9123581051826476,4.171695036347956e-05
1574,1574,"but if you are fucking with me you will be in a wooden box, understand?",sos 're kidding 're gon wooden sleeping bag eos,0.611275042884,0.0769230769230769,0.9982032775878906,0.0019754525274038
1575,1575,"what the hell is wrong with you, man?",sos matter eos,0.661899924129,0.2631578947368421,0.9975591897964478,7.85103184171021e-05
1576,1576,yeah. i didn't know she was gonna... shank a guy.,sos n't gon ... chasing guy eos,0.6487178718150001,0.1228070175438596,0.9563071727752686,5.192571188672446e-05
1577,1577,"useless, he thought, remembering the day when his last pencil had grown too small to sharpen.",sos remembering day pencil short cut eos,0.7109599629180001,0.168141592920354,0.8602073788642883,0.0002237188455183
1578,1578,"you said that already, herman. fuck.",sos herman eos,0.7242815410690001,0.1891891891891892,0.999680757522583,4.806376091437414e-05
1579,1579,"'so, yeah, it's a bit lame",sos 'so bit pathetic eos,0.8749723728899998,0.1290322580645161,0.0031279646791517,0.9923831820487976
1580,1580,"open your eyes, you dumb shit!",sos open eyes eos,0.783393235931,0.3225806451612903,0.9996912479400636,0.000105854072899
1581,1581,"if you want to be a dork , or take the money?",sos tough guy money eos,0.667016949111,0.2068965517241379,0.9949597120285034,0.000208420533454
1582,1582,we'll dump him in a lake!,sos 'll put lake eos,0.822056703168,0.037037037037037,0.9863166213035583,0.0341214910149574
1583,1583,we will issue a warrant... for his elimination.,sos 'll issue warrant disposal eos,0.893042957198,0.1666666666666666,0.9755226373672484,0.0045519955456256
1584,1584,"no. if he dies, torture me, kill me, you will never get that money.",sos ... 'll money eos,0.704704977464,0.3823529411764705,0.998847484588623,0.0033973404206335
1585,1585,"after they ambushed us, the cowards fled back into the woods.",sos mugged cowards ran back woods eos,0.8103941361920001,0.032258064516129,0.0343960784375667,0.9965073466300964
1586,1586,wreck those things! and then build them again!,sos destroy things rebuild eos,0.608304075573,0.1489361702127659,0.9354804754257202,0.0136710619553923
1587,1587,he sounded like a black guy.,sos sounded black eos,0.8453537951719999,0.3793103448275862,0.1045941784977912,0.970408260822296
1588,1588,"you're going for that gruff doctor routine, but you just come off sounding like a cartoon pirate. ""gladys.",sos 're acting tough doctor stop sounding pirate pirate eos,0.6064635557810001,0.2336448598130841,0.0162526648491621,0.7728148698806763
1589,1589,"aditya, don't be stupid.",sos aditya stupid eos,0.859864591118,0.04,0.9996854066848756,0.4461309313774109
1590,1590,and then i... had a clear shot at him.,sos shoot eos,0.709456330788,0.282051282051282,0.0200217757374048,0.9989012479782104
1591,1591,when could i have poisoned you?,sos poison eos,0.814058700382,0.21875,0.003707185620442,0.9523669481277466
1592,1592,unless it's the white wire.,sos white eos,0.8311137442290001,0.3214285714285714,0.0001888671249616,0.8113526701927185
1593,1593,"how about america, eff yeah, from that team america movie?",sos fucking america team america eos,0.763513910487,0.2542372881355932,5.724755828850903e-05,0.997205913066864
1594,1594,asshole?,sos idiot eos,0.8828694749320001,0.1,0.3751341998577118,0.9996892213821412
1595,1595,"got you, fucker.",sos punk eos,0.802441703063,0.0,0.999653697013855,0.0018579995958134
1596,1596,"true priests are those of us who protect the innocent... ...fight injustice, hypocrisy and filthy lucre",sos priests protect innocent fight injustice hypocrisy zodience eos,0.912011928422,0.048076923076923,0.9726777076721193,0.2548347115516662
1597,1597,the police have been a pain in the ass lately.,sos police damned nervous eos,0.670346348901,0.0638297872340425,0.9926260113716124,0.0243880525231361
1598,1598,that was fucking awesome.,sos fucking awesome eos,0.8324069354520001,0.3461538461538461,0.4786587059497833,0.993779957294464
1599,1599,"'you are an escaped criminal, aren't you?'",sos 're fugitive criminal n't eos,0.8023649417569999,0.0232558139534883,0.7858115434646606,0.0301384478807449
1600,1600,where are you going?,sos hell eos,0.720166388573,0.3823529411764705,4.455393354874104e-05,0.941071391105652
1601,1601,and you look like ass.,sos terrible eos,0.604229889954,0.0,0.998859167098999,0.015660973265767
1602,1602,trying to think of what does not kill you.,sos find reason kill eos,0.693532364252,0.0444444444444444,0.011279072612524,0.9968942403793336
1603,1603,a real german don't do that.,sos real german ulcer eos,0.7160950839839999,0.0344827586206896,0.0043330732733011,0.9766481518745422
1604,1604,some camp. a bunch of saxons and a load of fags!,sos camp bunch saints jumps-ups eos,0.647112352008,0.1020408163265306,0.9991300702095032,0.0006367115420289
1605,1605,"it 's too dirty, i think.",sos 're dirty ... eos,0.873181118626,0.1034482758620689,0.069551296532154,0.9867460131645204
1606,1606,"my father, he's been a wreck for weeks.",sos father fucked weeks eos,0.782840329996,0.075,0.0003986430238001,0.9971854090690612
1607,1607,"the drow smiled in satisfaction as his scimitar slashed out to meet it, cutting right through.",sos smiled contentedly slashed scimitar cut eos,0.6325574358730001,0.4,0.0135852731764316,0.917087972164154
1608,1608,these guys were bullies.,sos punks eos,0.7502297490180001,0.32,0.9913936257362366,0.1004679352045059
1609,1609,"you like your meat well dead.""",sos meat well. eos,0.632784899852,0.2903225806451613,0.9872559309005736,0.0001892871950985
1610,1610,your mother's so tough.,sos mom unyielding eos,0.7313125601899999,0.1111111111111111,0.8147808313369751,0.0345956906676292
1611,1611,i hate this town!,sos n't eat town eos,0.635634680216,0.217391304347826,0.5263755917549133,0.002734278794378
1612,1612,"pushing the dolly ahead of him almost without realizing it and feeling like the imprisoned princess in some fucked—up fairy—tale, he ran into the office.",sos involuntarily pushed cart farther ahead feeling trapped princess awfully dead fairy sprinted office eos,0.666389998983,0.0064935064935064,0.9776906371116638,0.0002634906850289
1613,1613,"hey, you want to hold zane down while i beat the crap out of him, or you want to take turns?",sos hold zane beat shit shoot eos,0.836978969331,0.086021505376344,0.1186688095331192,0.9966058731079102
1614,1614,"we stay strong, we turn off our phones, and we hope that one day she will be her normal, crazy self again.",sos stay strong shut phones hope day 'll insane stacy eos,0.853871177023,0.0373831775700934,0.0127717815339565,0.8354463577270508
1615,1615,what the hell's all that noise?,sos hell racket eos,0.780760501705,0.03125,0.0902693197131156,0.7980103492736816
1616,1616,"i don't like being rough with old ladies--even if they are lying gossips.""",sos n't rude ladies 're liars. eos,0.8052213072300001,0.1333333333333333,0.9620012044906616,0.0724343508481979
1617,1617,i watched all of them fucking die!,sos 've eos,0.905374214265,0.3142857142857143,0.9987239241600036,0.0197947975248098
1618,1618,at least you got rid of the damn pipe.,sos threw pipe away eos,0.804996479228,0.1282051282051282,0.9989882111549376,0.0002402363897999
1619,1619,its tendrils stretched: it moved without disturbing its idiot feeders.,sos stretched tendrils moved disturbing wits eos,0.6787435117939999,0.0,0.9996073842048644,0.0007065290701575
1620,1620,"according to your statement, you're a short-con operator.",sos statement 're impostor eos,0.6689462186490001,0.0333333333333333,0.0001672097132541,0.9949926733970642
1621,1621,"me and alice watts were, like, ""damn, it must be pretty cool to be chris pratt.""",sos hell cool chris pratt eos,0.757779213435,0.382716049382716,0.9780072569847108,0.0005363195668905
1622,1622,"tuck your head in, little buddy.",sos stick head buddy eos,0.774772119931,0.1818181818181818,0.0057808845303952,0.9408957958221436
1623,1623,in some tales it is his son who slays him.,sos kill stories eos,0.6947761929690001,0.0930232558139534,0.003338455222547,0.9780703186988832
1624,1624,"unfortunately, killing us isn't a problem.",sos unfortunately problem kill eos,0.8385956822239999,0.14,0.966559648513794,0.4124647378921509
1625,1625,"mostly we're gonna miss kicking his ass in the office pool, but again...",sos 'll miss office ... eos,0.684755150563,0.3424657534246575,0.9990721940994264,4.327906935941428e-05
1626,1626,he shuffled over there and was lying on her bunk when she came in.,sos fucked lying pearly eos,0.8370862065829999,0.1066666666666666,0.0005724958609789,0.9985902905464172
1627,1627,we don't need no stinking school.,sos n't stinking school eos,0.918848765701,0.0555555555555555,0.3388349711894989,0.9888876080513
1628,1628,if i'm mad i don't shut up and hold it in like you!,sos upset quiet n't hold eos,0.8362805999089999,0.2972972972972973,0.983579695224762,0.0007728747441433
1629,1629,it looks ridiculous.,sos comical eos,0.671826774246,0.0952380952380952,0.995565950870514,0.0010968110291287
1630,1630,all i want is more crap.,sos  eos,0.638564184477,0.2857142857142857,0.9994871616363524,0.0002586349437478
1631,1631,"""tell us about your doxies, pilot!""",sos whores pilot eos,0.870675963627,0.1219512195121951,0.0078520011156797,0.9989652633666992
1632,1632,"no, i just want to toss this vegan crap.",sos throw vegan stuff eos,0.81617971396,0.1458333333333333,0.9994295239448548,0.0049992897547781
1633,1633,he's just a stupid boy. -wait.,sos boy eos,0.69674547318,0.3225806451612903,0.9996894598007202,0.0143214259296655
